umap_x,umap_y,filepath,class,plane,source
11.5631075,6.688011,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00039_me_sa_t1.png,meningioma,sa,synthetic
11.839211,6.73608,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00040_me_sa_t1.png,meningioma,sa,synthetic
10.667208,6.2644587,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00041_me_sa_t1.png,meningioma,sa,synthetic
8.593379,5.0133133,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00042_me_sa_t1.png,meningioma,sa,synthetic
9.379354,5.783722,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00043_me_sa_t1.png,meningioma,sa,synthetic
8.135968,4.80046,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00044_me_sa_t1.png,meningioma,sa,synthetic
10.25106,6.252793,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00045_me_sa_t1.png,meningioma,sa,synthetic
9.408044,5.845553,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00046_me_sa_t1.png,meningioma,sa,synthetic
9.104549,5.577125,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00047_me_sa_t1.png,meningioma,sa,synthetic
10.226568,5.914554,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00048_me_sa_t1.png,meningioma,sa,synthetic
11.564464,6.726786,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00049_me_sa_t1.png,meningioma,sa,synthetic
10.463285,6.513012,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00050_me_sa_t1.png,meningioma,sa,synthetic
10.202122,6.542956,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00051_me_sa_t1.png,meningioma,sa,synthetic
11.021247,6.4382963,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00052_me_sa_t1.png,meningioma,sa,synthetic
10.075869,6.050181,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00053_me_sa_t1.png,meningioma,sa,synthetic
8.247714,4.8895965,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00054_me_sa_t1.png,meningioma,sa,synthetic
10.220608,6.460953,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00055_me_sa_t1.png,meningioma,sa,synthetic
10.569842,5.993843,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00056_me_sa_t1.png,meningioma,sa,synthetic
10.312863,6.027537,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00057_me_sa_t1.png,meningioma,sa,synthetic
8.142496,4.7632484,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00058_me_sa_t1.png,meningioma,sa,synthetic
11.120185,6.5051317,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00059_me_sa_t1.png,meningioma,sa,synthetic
9.250593,5.7637696,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00060_me_sa_t1.png,meningioma,sa,synthetic
10.358832,5.93813,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00061_me_sa_t1.png,meningioma,sa,synthetic
9.893216,6.6708775,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00062_me_sa_t1.png,meningioma,sa,synthetic
9.470408,6.0209384,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00063_me_sa_t1.png,meningioma,sa,synthetic
9.312888,5.58498,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00064_me_sa_t1.png,meningioma,sa,synthetic
10.872914,6.3881116,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00065_me_sa_t1.png,meningioma,sa,synthetic
9.233778,5.2882156,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00066_me_sa_t1.png,meningioma,sa,synthetic
9.351053,6.0646505,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00067_me_sa_t1.png,meningioma,sa,synthetic
10.017332,6.597862,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00068_me_sa_t1.png,meningioma,sa,synthetic
9.358288,5.6187677,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00069_me_sa_t1.png,meningioma,sa,synthetic
8.930383,5.736642,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00070_me_sa_t1.png,meningioma,sa,synthetic
10.318383,6.1464047,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00071_me_sa_t1.png,meningioma,sa,synthetic
10.920175,6.373077,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00072_me_sa_t1.png,meningioma,sa,synthetic
10.030909,6.524275,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00073_me_sa_t1.png,meningioma,sa,synthetic
11.046689,6.416302,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00074_me_sa_t1.png,meningioma,sa,synthetic
10.372958,5.93008,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00075_me_sa_t1.png,meningioma,sa,synthetic
9.204772,5.948002,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00076_me_sa_t1.png,meningioma,sa,synthetic
8.196141,4.8055654,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00077_me_sa_t1.png,meningioma,sa,synthetic
11.671436,6.759043,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00078_me_sa_t1.png,meningioma,sa,synthetic
11.887163,6.621388,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00079_me_sa_t1.png,meningioma,sa,synthetic
11.640213,6.760523,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00080_me_sa_t1.png,meningioma,sa,synthetic
10.133955,6.607138,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00081_me_sa_t1.png,meningioma,sa,synthetic
10.351444,6.3097606,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00082_me_sa_t1.png,meningioma,sa,synthetic
12.5294,6.9385576,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00083_me_sa_t1.png,meningioma,sa,synthetic
10.692063,6.2451744,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00084_me_sa_t1.png,meningioma,sa,synthetic
12.205272,7.0054507,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00085_me_sa_t1.png,meningioma,sa,synthetic
9.611405,5.870649,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00086_me_sa_t1.png,meningioma,sa,synthetic
11.942861,6.817855,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00087_me_sa_t1.png,meningioma,sa,synthetic
12.312032,6.673669,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00088_me_sa_t1.png,meningioma,sa,synthetic
9.323522,5.511971,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00089_me_sa_t1.png,meningioma,sa,synthetic
10.05277,6.250134,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00090_me_sa_t1.png,meningioma,sa,synthetic
11.109064,6.5085244,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00091_me_sa_t1.png,meningioma,sa,synthetic
11.753377,6.6607146,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00092_me_sa_t1.png,meningioma,sa,synthetic
9.432925,5.3595347,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00093_me_sa_t1.png,meningioma,sa,synthetic
9.592776,5.803698,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00094_me_sa_t1.png,meningioma,sa,synthetic
10.493911,5.963789,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00095_me_sa_t1.png,meningioma,sa,synthetic
10.313855,6.0861597,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00096_me_sa_t1.png,meningioma,sa,synthetic
9.1120615,5.912731,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00097_me_sa_t1.png,meningioma,sa,synthetic
9.306668,5.557322,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00098_me_sa_t1.png,meningioma,sa,synthetic
11.024182,6.579126,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00099_me_sa_t1.png,meningioma,sa,synthetic
10.477151,5.9124207,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00100_me_sa_t1.png,meningioma,sa,synthetic
12.095337,6.7950673,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00101_me_sa_t1.png,meningioma,sa,synthetic
11.810584,6.736573,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00102_me_sa_t1.png,meningioma,sa,synthetic
10.925217,6.2125063,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00103_me_sa_t1.png,meningioma,sa,synthetic
9.439993,5.7456765,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00104_me_sa_t1.png,meningioma,sa,synthetic
10.742648,6.2977033,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00105_me_sa_t1.png,meningioma,sa,synthetic
9.912887,5.7593417,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00106_me_sa_t1.png,meningioma,sa,synthetic
11.531303,6.720402,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00107_me_sa_t1.png,meningioma,sa,synthetic
9.408441,5.5015497,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00108_me_sa_t1.png,meningioma,sa,synthetic
10.4183445,6.5538864,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00109_me_sa_t1.png,meningioma,sa,synthetic
10.60195,6.097492,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00110_me_sa_t1.png,meningioma,sa,synthetic
9.209039,5.415063,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00111_me_sa_t1.png,meningioma,sa,synthetic
10.923579,6.5374517,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00112_me_sa_t1.png,meningioma,sa,synthetic
10.507499,6.429346,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00113_me_sa_t1.png,meningioma,sa,synthetic
11.853909,6.8606753,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00114_me_sa_t1.png,meningioma,sa,synthetic
10.531553,6.1916885,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00115_me_sa_t1.png,meningioma,sa,synthetic
12.191042,6.9216633,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00116_me_sa_t1.png,meningioma,sa,synthetic
9.006371,5.3850045,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00117_me_sa_t1.png,meningioma,sa,synthetic
9.164077,6.0233545,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00118_me_sa_t1.png,meningioma,sa,synthetic
9.31068,5.654837,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00119_me_sa_t1.png,meningioma,sa,synthetic
10.410831,5.7427998,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00120_me_sa_t1.png,meningioma,sa,synthetic
11.976336,6.7613206,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00121_me_sa_t1.png,meningioma,sa,synthetic
10.193148,6.548009,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00122_me_sa_t1.png,meningioma,sa,synthetic
9.273976,5.7727046,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00123_me_sa_t1.png,meningioma,sa,synthetic
10.910763,6.556808,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00124_me_sa_t1.png,meningioma,sa,synthetic
8.059862,4.607359,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00125_me_sa_t1.png,meningioma,sa,synthetic
11.973674,6.741004,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00126_me_sa_t1.png,meningioma,sa,synthetic
8.9005995,5.6174035,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00127_me_sa_t1.png,meningioma,sa,synthetic
10.783239,6.5529346,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00128_me_sa_t1.png,meningioma,sa,synthetic
9.609077,6.069065,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00129_me_sa_t1.png,meningioma,sa,synthetic
9.350965,5.9104967,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00130_me_sa_t1.png,meningioma,sa,synthetic
10.674199,6.0947413,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00131_me_sa_t1.png,meningioma,sa,synthetic
10.266148,6.3920865,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00132_me_sa_t1.png,meningioma,sa,synthetic
11.889606,6.8293557,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00133_me_sa_t1.png,meningioma,sa,synthetic
9.098314,5.701166,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00134_me_sa_t1.png,meningioma,sa,synthetic
11.038645,6.4211307,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00135_me_sa_t1.png,meningioma,sa,synthetic
10.434594,6.318153,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00136_me_sa_t1.png,meningioma,sa,synthetic
9.686322,5.6872087,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00137_me_sa_t1.png,meningioma,sa,synthetic
11.141238,6.558823,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00138_me_sa_t1.png,meningioma,sa,synthetic
10.936873,6.332909,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00139_me_sa_t1.png,meningioma,sa,synthetic
9.575354,6.2906623,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00140_me_sa_t1.png,meningioma,sa,synthetic
9.2597475,5.5795403,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00141_me_sa_t1.png,meningioma,sa,synthetic
11.001753,6.5102754,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00142_me_sa_t1.png,meningioma,sa,synthetic
12.33091,6.109401,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00143_me_sa_t1.png,meningioma,sa,synthetic
8.736463,5.1896772,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00144_me_sa_t1.png,meningioma,sa,synthetic
9.478143,5.7196217,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00145_me_sa_t1.png,meningioma,sa,synthetic
9.490029,5.8965807,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00146_me_sa_t1.png,meningioma,sa,synthetic
9.929617,6.0306425,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00147_me_sa_t1.png,meningioma,sa,synthetic
12.187799,6.9336452,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00148_me_sa_t1.png,meningioma,sa,synthetic
11.03208,6.490968,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00149_me_sa_t1.png,meningioma,sa,synthetic
10.251002,6.188942,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00150_me_sa_t1.png,meningioma,sa,synthetic
8.109506,4.7422986,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00151_me_sa_t1.png,meningioma,sa,synthetic
10.2947035,5.9310145,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00152_me_sa_t1.png,meningioma,sa,synthetic
10.390576,6.364524,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00153_me_sa_t1.png,meningioma,sa,synthetic
10.509408,5.973911,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00154_me_sa_t1.png,meningioma,sa,synthetic
9.98076,5.869428,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00155_me_sa_t1.png,meningioma,sa,synthetic
9.07887,5.7965374,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00156_me_sa_t1.png,meningioma,sa,synthetic
12.128296,6.806239,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00157_me_sa_t1.png,meningioma,sa,synthetic
11.435096,6.372223,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00158_me_sa_t1.png,meningioma,sa,synthetic
8.179914,4.7994256,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00159_me_sa_t1.png,meningioma,sa,synthetic
11.897854,6.722488,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00160_me_sa_t1.png,meningioma,sa,synthetic
12.101566,6.9432526,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00161_me_sa_t1.png,meningioma,sa,synthetic
9.412743,5.954351,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00162_me_sa_t1.png,meningioma,sa,synthetic
8.180729,4.873705,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00163_me_sa_t1.png,meningioma,sa,synthetic
10.786158,6.5645623,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00164_me_sa_t1.png,meningioma,sa,synthetic
9.921209,6.323288,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00165_me_sa_t1.png,meningioma,sa,synthetic
11.846298,6.8018885,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00166_me_sa_t1.png,meningioma,sa,synthetic
12.186853,6.8040614,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00167_me_sa_t1.png,meningioma,sa,synthetic
10.350039,5.852686,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00168_me_sa_t1.png,meningioma,sa,synthetic
9.200265,5.8302126,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00169_me_sa_t1.png,meningioma,sa,synthetic
11.649148,6.7381697,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00170_me_sa_t1.png,meningioma,sa,synthetic
9.16726,5.6370907,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00171_me_sa_t1.png,meningioma,sa,synthetic
11.218259,6.4531617,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00172_me_sa_t1.png,meningioma,sa,synthetic
10.748534,6.063349,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00173_me_sa_t1.png,meningioma,sa,synthetic
11.390291,6.5614786,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00174_me_sa_t1.png,meningioma,sa,synthetic
10.384968,6.121679,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00175_me_sa_t1.png,meningioma,sa,synthetic
11.500695,6.635718,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00176_me_sa_t1.png,meningioma,sa,synthetic
10.3619795,6.6600137,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00177_me_sa_t1.png,meningioma,sa,synthetic
10.097649,6.6796064,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00178_me_sa_t1.png,meningioma,sa,synthetic
9.226851,5.3985305,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00179_me_sa_t1.png,meningioma,sa,synthetic
10.520646,6.109481,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00180_me_sa_t1.png,meningioma,sa,synthetic
11.730678,6.642809,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00181_me_sa_t1.png,meningioma,sa,synthetic
9.086134,5.7930646,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00182_me_sa_t1.png,meningioma,sa,synthetic
11.368626,6.4533553,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00183_me_sa_t1.png,meningioma,sa,synthetic
9.638149,5.9878983,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00184_me_sa_t1.png,meningioma,sa,synthetic
10.086472,6.0322123,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00185_me_sa_t1.png,meningioma,sa,synthetic
10.745427,6.2295804,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00186_me_sa_t1.png,meningioma,sa,synthetic
10.164004,6.425033,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00187_me_sa_t1.png,meningioma,sa,synthetic
9.843055,5.99292,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00188_me_sa_t1.png,meningioma,sa,synthetic
11.725515,6.7349505,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00189_me_sa_t1.png,meningioma,sa,synthetic
9.358921,5.908255,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00190_me_sa_t1.png,meningioma,sa,synthetic
12.154356,6.9038153,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00191_me_sa_t1.png,meningioma,sa,synthetic
10.31352,6.3245416,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00192_me_sa_t1.png,meningioma,sa,synthetic
10.685419,6.2185855,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00193_me_sa_t1.png,meningioma,sa,synthetic
9.379538,5.765355,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00194_me_sa_t1.png,meningioma,sa,synthetic
9.645867,6.2589993,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00195_me_sa_t1.png,meningioma,sa,synthetic
11.026719,6.3683286,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00196_me_sa_t1.png,meningioma,sa,synthetic
9.613496,5.5851135,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00197_me_sa_t1.png,meningioma,sa,synthetic
8.731963,5.2151747,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00198_me_sa_t1.png,meningioma,sa,synthetic
9.987303,5.9250603,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00199_me_sa_t1.png,meningioma,sa,synthetic
8.974796,5.613093,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00200_me_sa_t1.png,meningioma,sa,synthetic
10.736506,6.039784,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00201_me_sa_t1.png,meningioma,sa,synthetic
10.363214,5.9930415,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00202_me_sa_t1.png,meningioma,sa,synthetic
9.258201,5.799755,stylegan3_results\meningioma_sa\synthetic_v2\brisc2025_synth_00203_me_sa_t1.png,meningioma,sa,synthetic
